email,user_name,domain_name,birth_year,length,has_dot,has_hyphen,has_underscore,has_capital,has_special
Rubye_Jast-Hane17@icloud.com,Rubye_Jast-Hane17,icloud.com,,17,False,True,True,True,True
anthony.ward1825@gmail.com,anthony.ward1825,gmail.com,1982.0,16,True,False,False,False,True
robert.white1725@gmail.com,robert.white1725,gmail.com,1972.0,16,True,False,False,False,True
edward.king@protonmail.com,edward.king,protonmail.com,,11,True,False,False,False,True
Demario_Fisher47@mail.com,Demario_Fisher47,mail.com,1947.0,16,False,False,True,True,True
emily1998_smith@gmail.com,emily1998_smith,gmail.com,1998.0,15,False,False,True,False,True
alexis_cooper1992@gmail.com,alexis_cooper1992,gmail.com,1992.0,17,False,False,True,False,True
rebecca.jones@icloud.com,rebecca.jones,icloud.com,,13,True,False,False,False,True
susan.young@gmail.com,susan.young,gmail.com,,11,True,False,False,False,True
peter.clark@gmail.com,peter.clark,gmail.com,,11,True,False,False,False,True
madeline_butler1996@gmail.com,madeline_butler1996,gmail.com,1996.0,19,False,False,True,False,True
charles.mitchell@icloud.com,charles.mitchell,icloud.com,,16,True,False,False,False,True
david.young@icloud.com,david.young,icloud.com,,11,True,False,False,False,True
Oran_Zemlak39@gmail.com,Oran_Zemlak39,gmail.com,1939.0,13,False,False,True,True,True
Fae_Ward80@yahoo.com,Fae_Ward80,yahoo.com,1980.0,10,False,False,True,True,True
Torrey.Luettgen@gmail.com,Torrey.Luettgen,gmail.com,,15,True,False,False,True,True
david.wilson98@outlook.com,david.wilson98,outlook.com,1998.0,14,True,False,False,False,True
Gunner46@mail.com,Gunner46,mail.com,1946.0,8,False,False,False,True,False
Gunner46@mail.com,Gunner46,mail.com,1946.0,8,False,False,False,True,False
margaret.evans@yahoo.com,margaret.evans,yahoo.com,,14,True,False,False,False,True
joseph.miller@gmail.com,joseph.miller,gmail.com,,13,True,False,False,False,True
daniel.taylor88@outlook.com,daniel.taylor88,outlook.com,1988.0,15,True,False,False,False,True
rebecca.clark@outlook.com,rebecca.clark,outlook.com,,13,True,False,False,False,True
olivia1992_williams@gmail.com,olivia1992_williams,gmail.com,1992.0,19,False,False,True,False,True
rachel_perez2345@icloud.com,rachel_perez2345,icloud.com,1923.0,16,False,False,True,False,True
Danny.Jacobson74@outlook.com,Danny.Jacobson74,outlook.com,1974.0,16,True,False,False,True,True
simon.johnson@gmail.com,simon.johnson,gmail.com,,13,True,False,False,False,True
nathan.brooks@aol.com,nathan.brooks,aol.com,,13,True,False,False,False,True
michael.johnson@gmail.com,michael.johnson,gmail.com,,15,True,False,False,False,True
george.thomas@outlook.com,george.thomas,outlook.com,,13,True,False,False,False,True
victoria.white92@hotmail.com,victoria.white92,hotmail.com,1992.0,16,True,False,False,False,True
Orin.Fisher@tutanota.com,Orin.Fisher,tutanota.com,,11,True,False,False,True,True
olivia_nelson2004@gmail.com,olivia_nelson2004,gmail.com,2004.0,17,False,False,True,False,True
Kristian.Dickinson@aol.com,Kristian.Dickinson,aol.com,,18,True,False,False,True,True
tyler63_flicker@gmail.com,tyler63_flicker,gmail.com,1963.0,15,False,False,True,False,True
megan.wilson21@hotmail.com,megan.wilson21,hotmail.com,1921.0,14,True,False,False,False,True
Deven57@protonmail.com,Deven57,protonmail.com,1957.0,7,False,False,False,True,False
matthew1992_lee@gmail.com,matthew1992_lee,gmail.com,1992.0,15,False,False,True,False,True
Kayden.Schmeler@aol.com,Kayden.Schmeler,aol.com,,15,True,False,False,True,True
lily4321_w@yahoo.com,lily4321_w,yahoo.com,1943.0,10,False,False,True,False,True
Ross.Rutherford@tutanota.com,Ross.Rutherford,tutanota.com,,15,True,False,False,True,True
liam2573@gmail.com,liam2573,gmail.com,1925.0,8,False,False,False,False,False
hannah.adams@gmail.com,hannah.adams,gmail.com,,12,True,False,False,False,True
julia.doe4321@sub.domain.com,julia.doe4321,sub.domain.com,1943.0,13,True,False,False,False,True
Reyes_Ondricka@mail.com,Reyes_Ondricka,mail.com,,14,False,False,True,True,True
Moses90@mail.com,Moses90,mail.com,1990.0,7,False,False,False,True,False
Nathen.Boehm@protonmail.com,Nathen.Boehm,protonmail.com,,12,True,False,False,True,True
lily_kelly1986@gmail.com,lily_kelly1986,gmail.com,1986.0,14,False,False,True,False,True
john2001@gmail.com,john2001,gmail.com,2001.0,8,False,False,False,False,False
Zora_Goodwin@outlook.com,Zora_Goodwin,outlook.com,,12,False,False,True,True,True
emma.king@icloud.com,emma.king,icloud.com,,9,True,False,False,False,True
amanda2003_watson@icloud.com,amanda2003_watson,icloud.com,2003.0,17,False,False,True,False,True
Francesco_DAmore-Purdy45@gmail.com,Francesco_DAmore-Purdy45,gmail.com,1945.0,24,False,True,True,True,True
Domenico.Jacobs35@gmail.com,Domenico.Jacobs35,gmail.com,1935.0,17,True,False,False,True,True
Shaun_Wisoky-Lockman23@protonmail.com,Shaun_Wisoky-Lockman23,protonmail.com,1923.0,22,False,True,True,True,True
ethan2000_sanders@protonmail.com,ethan2000_sanders,protonmail.com,2000.0,17,False,False,True,False,True
ethan.hughes01@protonmail.com,ethan.hughes01,protonmail.com,2001.0,14,True,False,False,False,True
george.johnson@aol.com,george.johnson,aol.com,,14,True,False,False,False,True
sarah.wilson@gmail.com,sarah.wilson,gmail.com,,12,True,False,False,False,True
jason_barnes87690@gmail.com,jason_barnes87690,gmail.com,1987.0,17,False,False,True,False,True
laura.howard1753@gmail.com,laura.howard1753,gmail.com,1975.0,16,True,False,False,False,True
susan.cook@yahoo.com,susan.cook,yahoo.com,,10,True,False,False,False,True
Toney.Leffler87@yahoo.com,Toney.Leffler87,yahoo.com,1987.0,15,True,False,False,True,True
ethan_white2002@protonmail.com,ethan_white2002,protonmail.com,2002.0,15,False,False,True,False,True
megan1993_scott@aol.com,megan1993_scott,aol.com,1993.0,15,False,False,True,False,True
Tre_Rau96@tutanota.com,Tre_Rau96,tutanota.com,1996.0,9,False,False,True,True,True
jacob_hall1985@gmail.com,jacob_hall1985,gmail.com,1985.0,14,False,False,True,False,True
Johann_Gleason20@aol.com,Johann_Gleason20,aol.com,1920.0,16,False,False,True,True,True
Eva35@protonmail.com,Eva35,protonmail.com,1935.0,5,False,False,False,True,False
eliza.howard@gmail.com,eliza.howard,gmail.com,,12,True,False,False,False,True
chris1991_walker@gmail.com,chris1991_walker,gmail.com,1991.0,16,False,False,True,False,True
amanda_king1999@hotmail.com,amanda_king1999,hotmail.com,1999.0,15,False,False,True,False,True
rachel.murphy@aol.com,rachel.murphy,aol.com,,13,True,False,False,False,True
james_brown1985@gmail.com,james_brown1985,gmail.com,1985.0,15,False,False,True,False,True
Renee_Bradtke@tutanota.com,Renee_Bradtke,tutanota.com,,13,False,False,True,True,True
olivia_smith99991@yahoo.com,olivia_smith99991,yahoo.com,1999.0,17,False,False,True,False,True
Victoria.Jast@gmail.com,Victoria.Jast,gmail.com,,13,True,False,False,True,True
madison90_flash@outlook.com,madison90_flash,outlook.com,1990.0,15,False,False,True,False,True
Nicolette82@protonmail.com,Nicolette82,protonmail.com,1982.0,11,False,False,False,True,False
charles@davis@gmail.com,charles@davis,gmail.com,,13,False,False,False,False,True
grace_wilson4501@gmail.com,grace_wilson4501,gmail.com,1945.0,16,False,False,True,False,True
Helmer.Lockman72@yahoo.com,Helmer.Lockman72,yahoo.com,1972.0,16,True,False,False,True,True
Kevon93@yahoo.com,Kevon93,yahoo.com,1993.0,7,False,False,False,True,False
laura.foster@icloud.com,laura.foster,icloud.com,,12,True,False,False,False,True
Birdie_Kuvalis89@outlook.com,Birdie_Kuvalis89,outlook.com,1989.0,16,False,False,True,True,True
olivia.smith999@yahoo.com,olivia.smith999,yahoo.com,1999.0,15,True,False,False,False,True
Elias47@aol.com,Elias47,aol.com,1947.0,7,False,False,False,True,False
laura_baker12345@icloud.com,laura_baker12345,icloud.com,1923.0,16,False,False,True,False,True
logan2005_bryant@outlook.com,logan2005_bryant,outlook.com,2005.0,16,False,False,True,False,True
Zaria_Ebert-Glover38@aol.com,Zaria_Ebert-Glover38,aol.com,1938.0,20,False,True,True,True,True
mason1999_watson@hotmail.com,mason1999_watson,hotmail.com,1999.0,16,False,False,True,False,True
james.morgan@icloud.com,james.morgan,icloud.com,,12,True,False,False,False,True
samantha.miller96@gmail.com,samantha.miller96,gmail.com,1996.0,17,True,False,False,False,True
Gaston_Schuppe-Ryan@protonmail.com,Gaston_Schuppe-Ryan,protonmail.com,,19,False,True,True,True,True
nathan2000_patel@aol.com,nathan2000_patel,aol.com,2000.0,16,False,False,True,False,True
Helena_Bartoletti@aol.com,Helena_Bartoletti,aol.com,,17,False,False,True,True,True
carter_hughes2002@gmail.com,carter_hughes2002,gmail.com,2002.0,17,False,False,True,False,True
Ransom.Turcotte-Heaney97@gmail.com,Ransom.Turcotte-Heaney97,gmail.com,1997.0,24,True,True,False,True,True
susan.green@yahoo.com,susan.green,yahoo.com,,11,True,False,False,False,True
george.baker@hotmail.com,george.baker,hotmail.com,,12,True,False,False,False,True
david.mitchell@gmail.com,david.mitchell,gmail.com,,14,True,False,False,False,True
logan1982_brooks@gmail.com,logan1982_brooks,gmail.com,1982.0,16,False,False,True,False,True
george.harris@yahoo.com,george.harris,yahoo.com,,13,True,False,False,False,True
hannah.adams@gmail.com,hannah.adams,gmail.com,,12,True,False,False,False,True
william.moore@outlook.com,william.moore,outlook.com,,13,True,False,False,False,True
t.jones1997@hotmail.com,t.jones1997,hotmail.com,1997.0,11,True,False,False,False,True
benjamin_1782.johnson@college.edu,benjamin_1782.johnson,college.edu,1978.0,21,True,False,True,False,True
emily56_gleam@outlook.com,emily56_gleam,outlook.com,1956.0,13,False,False,True,False,True
sophia.wilson@yahoo.com,sophia.wilson,yahoo.com,,13,True,False,False,False,True
Leonardo_Osinski@gmail.com,Leonardo_Osinski,gmail.com,,16,False,False,True,True,True
joseph.clark@outlook.com,joseph.clark,outlook.com,,12,True,False,False,False,True
Barry.Hahn64@icloud.com,Barry.Hahn64,icloud.com,1964.0,12,True,False,False,True,True
anthony.evans@protonmail.com,anthony.evans,protonmail.com,,13,True,False,False,False,True
sophia.3452@gmail.com,sophia.3452,gmail.com,1934.0,11,True,False,False,False,True
hannah.bryant@aol.com,hannah.bryant,aol.com,,13,True,False,False,False,True
Brandt20@icloud.com,Brandt20,icloud.com,1920.0,8,False,False,False,True,False
emily2000_smith@outlook.com,emily2000_smith,outlook.com,2000.0,15,False,False,True,False,True
thomas.hall1688@gmail.com,thomas.hall1688,gmail.com,1968.0,15,True,False,False,False,True
hailey.price39@protonmail.com,hailey.price39,protonmail.com,1939.0,14,True,False,False,False,True
Owen_Kutch@aol.com,Owen_Kutch,aol.com,,10,False,False,True,True,True
sophia.evans@yahoo.com,sophia.evans,yahoo.com,,12,True,False,False,False,True
amelia.hughes@outlook.com,amelia.hughes,outlook.com,,13,True,False,False,False,True
victoria.kelly03@protonmail.com,victoria.kelly03,protonmail.com,2003.0,16,True,False,False,False,True
Bobbie_Bins@yahoo.com,Bobbie_Bins,yahoo.com,,11,False,False,True,True,True
mary.miller@gmail.com,mary.miller,gmail.com,,11,True,False,False,False,True
Birdie_Lesch85@gmail.com,Birdie_Lesch85,gmail.com,1985.0,14,False,False,True,True,True
alexis_perez1989@gmail.com,alexis_perez1989,gmail.com,1989.0,16,False,False,True,False,True
ethan89_fire@protonmail.com,ethan89_fire,protonmail.com,1989.0,12,False,False,True,False,True
Lexi.Jerde@protonmail.com,Lexi.Jerde,protonmail.com,,10,True,False,False,True,True
laura.james@gmail.com,laura.james,gmail.com,,11,True,False,False,False,True
lily_long1985@yahoo.com,lily_long1985,yahoo.com,1985.0,13,False,False,True,False,True
jane.baker1728@gmail.com,jane.baker1728,gmail.com,1972.0,14,True,False,False,False,True
rachel1995_w@yahoo.com,rachel1995_w,yahoo.com,1995.0,12,False,False,True,False,True
kelly.brown93@protonmail.com,kelly.brown93,protonmail.com,1993.0,13,True,False,False,False,True
Xander.Johns95@protonmail.com,Xander.Johns95,protonmail.com,1995.0,14,True,False,False,True,True
james.jones00@gmail.com,james.jones00,gmail.com,2000.0,13,True,False,False,False,True
olivia1230_lee@gmail.com,olivia1230_lee,gmail.com,1923.0,14,False,False,True,False,True
laura.anderson@icloud.com,laura.anderson,icloud.com,,14,True,False,False,False,True
matthew58_glow@gmail.com,matthew58_glow,gmail.com,1958.0,14,False,False,True,False,True
Carroll_Armstrong92@mail.com,Carroll_Armstrong92,mail.com,1992.0,19,False,False,True,True,True
emily.smith94@gmail.com,emily.smith94,gmail.com,1994.0,13,True,False,False,False,True
Ewell_Donnelly45@aol.com,Ewell_Donnelly45,aol.com,1945.0,16,False,False,True,True,True
Maya.Hilll@gmail.com,Maya.Hilll,gmail.com,,10,True,False,False,True,True
anthony.evans@protonmail.com,anthony.evans,protonmail.com,,13,True,False,False,False,True
ethan.hughes01@protonmail.com,ethan.hughes01,protonmail.com,2001.0,14,True,False,False,False,True
Nathen.Boehm@protonmail.com,Nathen.Boehm,protonmail.com,,12,True,False,False,True,True
Conor_OKeefe@outlook.com,Conor_OKeefe,outlook.com,,12,False,False,True,True,True
matthew.davis01@hotmail.com,matthew.davis01,hotmail.com,2001.0,15,True,False,False,False,True
jason.brown85@gmail.com,jason.brown85,gmail.com,1985.0,13,True,False,False,False,True
sophia.evans@yahoo.com,sophia.evans,yahoo.com,,12,True,False,False,False,True
mark_wilson4500@yahoo.com,mark_wilson4500,yahoo.com,1945.0,15,False,False,True,False,True
Lonnie_Kulas@gmail.com,Lonnie_Kulas,gmail.com,,12,False,False,True,True,True
joseph.scott1736@gmail.com,joseph.scott1736,gmail.com,1973.0,16,True,False,False,False,True
Renee.Simonis23@tutanota.com,Renee.Simonis23,tutanota.com,1923.0,15,True,False,False,True,True
amelia.gray1746@gmail.com,amelia.gray1746,gmail.com,1974.0,15,True,False,False,False,True
victoria_morris1990@gmail.com,victoria_morris1990,gmail.com,1990.0,19,False,False,True,False,True
victoria.kelly03@protonmail.com,victoria.kelly03,protonmail.com,2003.0,16,True,False,False,False,True
Gardner0@gmail.com,Gardner0,gmail.com,,8,False,False,False,True,False
carter_james9999@hotmail.com,carter_james9999,hotmail.com,1999.0,16,False,False,True,False,True
lucy.hill@yahoo.com,lucy.hill,yahoo.com,,9,True,False,False,False,True
joshua99_bright@gmail.com,joshua99_bright,gmail.com,1999.0,15,False,False,True,False,True
Howell73@tutanota.com,Howell73,tutanota.com,1973.0,8,False,False,False,True,False
nathan.jones@protonmail.com,nathan.jones,protonmail.com,,12,True,False,False,False,True
elizabeth.walker@protonmail.com,elizabeth.walker,protonmail.com,,16,True,False,False,False,True
peter.smith@aol.com,peter.smith,aol.com,,11,True,False,False,False,True
Nayeli_Schinner16@protonmail.com,Nayeli_Schinner16,protonmail.com,,17,False,False,True,True,True
Genevieve_Sawayn-Kunde79@gmail.com,Genevieve_Sawayn-Kunde79,gmail.com,1979.0,24,False,True,True,True,True
chris.lee69@hotmail.com,chris.lee69,hotmail.com,1969.0,11,True,False,False,False,True
Hilario.Steuber@aol.com,Hilario.Steuber,aol.com,,15,True,False,False,True,True
Maude_Donnelly@protonmail.com,Maude_Donnelly,protonmail.com,,14,False,False,True,True,True
ella8901@protonmail.com,ella8901,protonmail.com,1989.0,8,False,False,False,False,False
Willie.Lemke5@gmail.com,Willie.Lemke5,gmail.com,,13,True,False,False,True,True
Cayla83@tutanota.com,Cayla83,tutanota.com,1983.0,7,False,False,False,True,False
sophia.james91@gmail.com,sophia.james91,gmail.com,1991.0,14,True,False,False,False,True
Anissa49@aol.com,Anissa49,aol.com,1949.0,8,False,False,False,True,False
logan.brooks12@gmail.com,logan.brooks12,gmail.com,,14,True,False,False,False,True
andrew.james64@hotmail.com,andrew.james64,hotmail.com,1964.0,14,True,False,False,False,True
logan.turner98@outlook.com,logan.turner98,outlook.com,1998.0,14,True,False,False,False,True
nathan.anderson@gmail.com,nathan.anderson,gmail.com,,15,True,False,False,False,True
Deon29@outlook.com,Deon29,outlook.com,1929.0,6,False,False,False,True,False
Delaney_Krajcik@aol.com,Delaney_Krajcik,aol.com,,15,False,False,True,True,True
emma.clark76@icloud.com,emma.clark76,icloud.com,1976.0,12,True,False,False,False,True
abigail32_light@yahoo.com,abigail32_light,yahoo.com,1932.0,15,False,False,True,False,True
grace.hughes@hotmail.com,grace.hughes,hotmail.com,,12,True,False,False,False,True
claire_mitchell2005@gmail.com,claire_mitchell2005,gmail.com,2005.0,19,False,False,True,False,True
amanda61_spark@icloud.com,amanda61_spark,icloud.com,1961.0,14,False,False,True,False,True
robert.clark@outlook.com,robert.clark,outlook.com,,12,True,False,False,False,True
lily1985_butler@yahoo.com,lily1985_butler,yahoo.com,1985.0,15,False,False,True,False,True
Corrine84@gmail.com,Corrine84,gmail.com,1984.0,9,False,False,False,True,False
john.anderson@protonmail.com,john.anderson,protonmail.com,,13,True,False,False,False,True
Raina14@tutanota.com,Raina14,tutanota.com,,7,False,False,False,True,False
sarah.carter@yahoo.com,sarah.carter,yahoo.com,,12,True,False,False,False,True
henry.wright@protonmail.com,henry.wright,protonmail.com,,12,True,False,False,False,True
sarah.miller@protonmail.com,sarah.miller,protonmail.com,,12,True,False,False,False,True
margaret.bell@protonmail.com,margaret.bell,protonmail.com,,13,True,False,False,False,True
karen_hall2003@gmail.com,karen_hall2003,gmail.com,2003.0,14,False,False,True,False,True
Marian.Morar@aol.com,Marian.Morar,aol.com,,12,True,False,False,True,True
samantha.miller96@gmail.com,samantha.miller96,gmail.com,1996.0,17,True,False,False,False,True
Tabitha_Lubowitz94@outlook.com,Tabitha_Lubowitz94,outlook.com,1994.0,18,False,False,True,True,True
victoria2002_kelly@protonmail.com,victoria2002_kelly,protonmail.com,2002.0,18,False,False,True,False,True
simon.harris@aol.com,simon.harris,aol.com,,12,True,False,False,False,True
Melyna15@aol.com,Melyna15,aol.com,,8,False,False,False,True,False
Kelly_Hammes@tutanota.com,Kelly_Hammes,tutanota.com,,12,False,False,True,True,True
michael.wilson@protonmail.com,michael.wilson,protonmail.com,,14,True,False,False,False,True
elizabeth.moore@yahoo.com,elizabeth.moore,yahoo.com,,15,True,False,False,False,True
patrick.bell1773@gmail.com,patrick.bell1773,gmail.com,1977.0,16,True,False,False,False,True
kathy2000_b@outlook.com,kathy2000_b,outlook.com,2000.0,11,False,False,True,False,True
matthew_green1984@gmail.com,matthew_green1984,gmail.com,1984.0,17,False,False,True,False,True
lily49_bright@protonmail.com,lily49_bright,protonmail.com,1949.0,13,False,False,True,False,True
claire_watson1998@gmail.com,claire_watson1998,gmail.com,1998.0,17,False,False,True,False,True
Orlo67@tutanota.com,Orlo67,tutanota.com,1967.0,6,False,False,False,True,False
madison.butler89@outlook.com,madison.butler89,outlook.com,1989.0,16,True,False,False,False,True
isabella4329@hotmail.com,isabella4329,hotmail.com,1943.0,12,False,False,False,False,False
sarah_miller2000@gmail.com,sarah_miller2000,gmail.com,2000.0,16,False,False,True,False,True
dylan_sanders1984@gmail.com,dylan_sanders1984,gmail.com,1984.0,17,False,False,True,False,True
hannah.smith@protonmail.com,hannah.smith,protonmail.com,,12,True,False,False,False,True
Kallie_Schuppe@aol.com,Kallie_Schuppe,aol.com,,14,False,False,True,True,True
madison_butler6789@outlook.com,madison_butler6789,outlook.com,1967.0,18,False,False,True,False,True
Jacquelyn21@aol.com,Jacquelyn21,aol.com,1921.0,11,False,False,False,True,False
Demetrius.Kris@outlook.com,Demetrius.Kris,outlook.com,,14,True,False,False,True,True
dorothy.gray@protonmail.com,dorothy.gray,protonmail.com,,12,True,False,False,False,True
catherine.jones@aol.com,catherine.jones,aol.com,,15,True,False,False,False,True
nathan.moore@icloud.com,nathan.moore,icloud.com,,12,True,False,False,False,True
Jonas.Bruen9@gmail.com,Jonas.Bruen9,gmail.com,,12,True,False,False,True,True
claire.harris87@outlook.com,claire.harris87,outlook.com,1987.0,15,True,False,False,False,True
henry1234.smith@outlook.com,henry1234.smith,outlook.com,1923.0,15,True,False,False,False,True
lucy.adams@icloud.com,lucy.adams,icloud.com,,10,True,False,False,False,True
laura38_glint@gmail.com,laura38_glint,gmail.com,1938.0,13,False,False,True,False,True
Viviane.Schimmel33@gmail.com,Viviane.Schimmel33,gmail.com,1933.0,18,True,False,False,True,True
Marilou.Koepp55@mail.com,Marilou.Koepp55,mail.com,1955.0,15,True,False,False,True,True
Liliana.Hoppe25@tutanota.com,Liliana.Hoppe25,tutanota.com,1925.0,15,True,False,False,True,True
madison_henderson1981@gmail.com,madison_henderson1981,gmail.com,1981.0,21,False,False,True,False,True
alexis.cooper92@gmail.com,alexis.cooper92,gmail.com,1992.0,15,True,False,False,False,True
paul.simmons1761@gmail.com,paul.simmons1761,gmail.com,1976.0,16,True,False,False,False,True
ryan.watson01@hotmail.com,ryan.watson01,hotmail.com,2001.0,13,True,False,False,False,True
margaret.anderson@hotmail.com,margaret.anderson,hotmail.com,,17,True,False,False,False,True
Bonnie5@gmail.com,Bonnie5,gmail.com,,7,False,False,False,True,False
jessica1997_evans@gmail.com,jessica1997_evans,gmail.com,1997.0,17,False,False,True,False,True
nathan.martin04@gmail.com,nathan.martin04,gmail.com,2004.0,15,True,False,False,False,True
charles.davis1776@gmail.com,charles.davis1776,gmail.com,1977.0,17,True,False,False,False,True
john_1987doe@gmail.com,john_1987doe,gmail.com,1987.0,12,False,False,True,False,True
matthew.adams85@icloud.com,matthew.adams85,icloud.com,1985.0,15,True,False,False,False,True
william.wright@outlook.com,william.wright,outlook.com,,14,True,False,False,False,True
Torrey19@mail.com,Torrey19,mail.com,,8,False,False,False,True,False
Al10@protonmail.com,Al10,protonmail.com,,4,False,False,False,True,False
laura_1992.brown@.company.co.uk,laura_1992.brown,.company.co.uk,1992.0,16,True,False,True,False,True
samuel.evans1730@gmail.com,samuel.evans1730,gmail.com,1973.0,16,True,False,False,False,True
Madalyn_Schroeder66@outlook.com,Madalyn_Schroeder66,outlook.com,1966.0,19,False,False,True,True,True
daniel.phillips@hotmail.com,daniel.phillips,hotmail.com,,15,True,False,False,False,True
Evan93@yahoo.com,Evan93,yahoo.com,1993.0,6,False,False,False,True,False
Kadin.Kutch@aol.com,Kadin.Kutch,aol.com,,11,True,False,False,True,True
Claud_Boyle81@aol.com,Claud_Boyle81,aol.com,1981.0,13,False,False,True,True,True
Wanda74@outlook.com,Wanda74,outlook.com,1974.0,7,False,False,False,True,False
anna.hall87@yahoo.com,anna.hall87,yahoo.com,1987.0,11,True,False,False,False,True
paul.davis@yahoo.com,paul.davis,yahoo.com,,10,True,False,False,False,True
john.anderson@protonmail.com,john.anderson,protonmail.com,,13,True,False,False,False,True
Rosario_Jaskolski94@protonmail.com,Rosario_Jaskolski94,protonmail.com,1994.0,19,False,False,True,True,True
kevin.sanders89@gmail.com,kevin.sanders89,gmail.com,1989.0,15,True,False,False,False,True
Gerald.Carroll68@mail.com,Gerald.Carroll68,mail.com,1968.0,16,True,False,False,True,True
jason.brown85@gmail.com,jason.brown85,gmail.com,1985.0,13,True,False,False,False,True
nicholas_phillips1982@gmail.com,nicholas_phillips1982,gmail.com,1982.0,21,False,False,True,False,True
Antwon.Harvey@protonmail.com,Antwon.Harvey,protonmail.com,,13,True,False,False,True,True
tom_clark.6543@mail.service.com,tom_clark.6543,mail.service.com,1965.0,14,True,False,True,False,True
anna65_burn@hotmail.com,anna65_burn,hotmail.com,1965.0,11,False,False,True,False,True
Arnold12@tutanota.com,Arnold12,tutanota.com,,8,False,False,False,True,False
michael_davis1988@gmail.com,michael_davis1988,gmail.com,1988.0,17,False,False,True,False,True
robert.carter@hotmail.com,robert.carter,hotmail.com,,13,True,False,False,False,True
victoria1998_carter@yahoo.com,victoria1998_carter,yahoo.com,1998.0,19,False,False,True,False,True
emma.watson1821@gmail.com,emma.watson1821,gmail.com,1982.0,15,True,False,False,False,True
jasmine_ross2004@gmail.com,jasmine_ross2004,gmail.com,2004.0,16,False,False,True,False,True
james.clark@yahoo.com,james.clark,yahoo.com,,11,True,False,False,False,True
1994_kathy_jones@icloud.com,1994_kathy_jones,icloud.com,1994.0,16,False,False,True,False,True
ethan27_heat@yahoo.com,ethan27_heat,yahoo.com,1927.0,12,False,False,True,False,True
Eldora_Simonis@tutanota.com,Eldora_Simonis,tutanota.com,,14,False,False,True,True,True
catherine.davis@gmail.com,catherine.davis,gmail.com,,15,True,False,False,False,True
mason74_fire@hotmail.com,mason74_fire,hotmail.com,1974.0,12,False,False,True,False,True
david2005_king@hotmail.com,david2005_king,hotmail.com,2005.0,14,False,False,True,False,True
Christina23@protonmail.com,Christina23,protonmail.com,1923.0,11,False,False,False,True,False
emily_jones1992@gmail.com,emily_jones1992,gmail.com,1992.0,15,False,False,True,False,True
chris.lee69@hotmail.com,chris.lee69,hotmail.com,1969.0,11,True,False,False,False,True
Verlie53@gmail.com,Verlie53,gmail.com,1953.0,8,False,False,False,True,False
Kurt72@yahoo.com,Kurt72,yahoo.com,1972.0,6,False,False,False,True,False
abigail_powell3456@yahoo.com,abigail_powell3456,yahoo.com,1934.0,18,False,False,True,False,True
luke2003@protonmail.com,luke2003,protonmail.com,2003.0,8,False,False,False,False,False
ryan_williams2001@gmail.com,ryan_williams2001,gmail.com,2001.0,17,False,False,True,False,True
william.moore@icloud.com,william.moore,icloud.com,,13,True,False,False,False,True
margaret.davis@outlook.com,margaret.davis,outlook.com,,14,True,False,False,False,True
Dillan52@icloud.com,Dillan52,icloud.com,1952.0,8,False,False,False,True,False
Lauren.Waelchi41@gmail.com,Lauren.Waelchi41,gmail.com,1941.0,16,True,False,False,True,True
Tanya.Watsica@gmail.com,Tanya.Watsica,gmail.com,,13,True,False,False,True,True
anna2004_jones@hotmail.com,anna2004_jones,hotmail.com,2004.0,14,False,False,True,False,True
jacob1986_baker@gmail.com,jacob1986_baker,gmail.com,1986.0,15,False,False,True,False,True
amanda1989_roberts@hotmail.com,amanda1989_roberts,hotmail.com,1989.0,18,False,False,True,False,True
katherine.hill@outlook.com,katherine.hill,outlook.com,,14,True,False,False,False,True
william.morris@icloud.com,william.morris,icloud.com,,14,True,False,False,False,True
emma_adams2000@gmail.com,emma_adams2000,gmail.com,2000.0,14,False,False,True,False,True
charles.wilson@aol.com,charles.wilson,aol.com,,14,True,False,False,False,True
Rhoda67@gmail.com,Rhoda67,gmail.com,1967.0,7,False,False,False,True,False
Hollis96@gmail.com,Hollis96,gmail.com,1996.0,8,False,False,False,True,False
Alvah.Carter@tutanota.com,Alvah.Carter,tutanota.com,,12,True,False,False,True,True
hannah.baker@yahoo.com,hannah.baker,yahoo.com,,12,True,False,False,False,True
Jackson.Kuhic41@protonmail.com,Jackson.Kuhic41,protonmail.com,1941.0,15,True,False,False,True,True
lucas7812@outlook.com,lucas7812,outlook.com,1978.0,9,False,False,False,False,False
robert.walker@aol.com,robert.walker,aol.com,,13,True,False,False,False,True
mary.cook@outlook.com,mary.cook,outlook.com,,9,True,False,False,False,True
dylan.richards83@gmail.com,dylan.richards83,gmail.com,1983.0,16,True,False,False,False,True
abigail.powell56@yahoo.com,abigail.powell56,yahoo.com,1956.0,16,True,False,False,False,True
Delilah_Bernier-Wintheiser@yahoo.com,Delilah_Bernier-Wintheiser,yahoo.com,,26,False,True,True,True,True
Aida.Hermiston@outlook.com,Aida.Hermiston,outlook.com,,14,True,False,False,True,True
hailey_bryant1983@gmail.com,hailey_bryant1983,gmail.com,1983.0,17,False,False,True,False,True
Alphonso.Schowalter51@gmail.com,Alphonso.Schowalter51,gmail.com,1951.0,21,True,False,False,True,True
adam_price1987@gmail.com,adam_price1987,gmail.com,1987.0,14,False,False,True,False,True
paul.cook@icloud.com,paul.cook,icloud.com,,9,True,False,False,False,True
l.green2001@protonmail.com,l.green2001,protonmail.com,2001.0,11,True,False,False,False,True
